Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,return ,preturn ,year,month
T1014,2024-09-11,C1914,Laptop,4.0,524.3066615827773,Credit Card,completed,False,False,2024,9
T1020,2020-12-09,C4660,Headphones,4.0,323.6198022221146,Credit Card,Failed,False,True,2020,12
T1024,2022-01-13,C3817,tablet,5.0,524.3066615827773,Credit Card,unkown,True,False,2022,1
T1025,2022-08-04,C3665,tablet,6.0,728.4135963526896,PayPal,completed,False,True,2022,8
T1030,2023-10-22,C3820,smartphone,3.0,623.32,PayPal ,Completed,False,False,2023,10
T1035,2023-04-11,C1503,tablet,322.0,804.0855894429212,PayPal ,Failed,False,False,2023,4
T1036,2021-09-06,C1804,tablet,4.0,566.0542765201602,PayPal ,complete,True,True,2021,9
T1048,2020-09-02,C3251,Headphones,9.0,524.3066615827773,Credit Card,Pending,True,False,2020,9
T1050,2023-08-14,C3701,tablet,886.0,206.93192829012216,Credit Card,Pending,False,False,2023,8
T1051,2021-05-19,C493,Coffee,4.0,524.3066615827773,Credit Card,complete,True,False,2021,5
T1052,2020-05-15,C2806,smartphone,9.0,228.1632527787011,Cash,Failed,False,False,2020,5
T1054,2021-04-18,C3069,tablet,1.0,524.3066615827773,Credit Card,Completed,True,False,2021,4
T1058,2020-10-03,C3055,smartphone,6.0,524.3066615827773,Credit Card,Pending,True,False,2020,10
T1061,2020-03-29,C3020,Coffee,3.0,254.2013322229559,PayPal ,completed,False,True,2020,3
T1064,2022-04-29,C4700,Laptop,1.0,85.23,Credit Card,unkown,True,False,2022,4
T1067,2022-08-07,C590,tablet,8.0,771.7371231682314,PayPal,unkown,False,True,2022,8
T1078,2020-08-16,C3250,smartphone,4.0,359.750208572357,Cash,Failed,False,True,2020,8
T1081,2023-08-25,C1258,smartphone,6.0,524.3066615827773,Credit Card,Completed,True,False,2023,8
T1082,2020-10-24,C1533,Coffee,659.0,357.64002786034644,PayPal ,complete,False,True,2020,10
T1085,2020-01-21,C3971,smartphone,7.0,544.6671457309575,PayPal,Completed,True,False,2020,1
T1091,2021-06-15,C2494,tablet,1.0,299.31475793787206,PayPal,Pending,True,False,2021,6
T1102,2024-10-22,C799,tablet,10.0,524.3066615827773,Credit Card,complete,False,False,2024,10
T1114,2023-02-08,C2463,Coffee,4.0,262.96373350857994,PayPal ,unkown,False,False,2023,2
T1117,2022-03-15,C3855,Headphones,174.0,104.65323111746127,Credit Card,Pending,False,False,2022,3
T1127,2024-08-28,C572,Laptop,4.0,877.2573667872541,PayPal ,unkown,False,False,2024,8
T1128,2021-03-06,C3808,Headphones,634.0,474.95,Credit Card,complete,False,False,2021,3
T1129,2020-09-14,C1232,Headphones,4.0,861.3848145900026,Credit Card,complete,False,True,2020,9
T1133,2022-07-06,C3797,Headphones,266.0,531.2452579919004,Credit Card,unkown,False,True,2022,7
T1136,2020-01-31,C3769,tablet,4.0,156.4249767752559,PayPal,complete,False,False,2020,1
T1143,2024-08-11,C1763,tablet,4.0,770.7636943763692,Credit Card,complete,True,False,2024,8
T1144,2022-12-28,C918,Headphones,702.0,777.6533762814765,PayPal,complete,False,False,2022,12
T1150,2024-04-27,C4912,Laptop,5.0,513.3876945542518,Credit Card,completed,True,False,2024,4
T1151,2020-11-01,C859,tablet,4.0,275.45,PayPal,Pending,True,False,2020,11
T1153,2020-04-29,C3652,smartphone,2.0,285.90984658101604,Cash,Failed,False,True,2020,4
T5939,2023-04-14,C2656,Laptop,6.0,524.3066615827773,Cash,complete,False,False,2023,4
T1155,2022-03-03,C3109,Headphones,8.0,671.3427191863323,PayPal,Pending,False,True,2022,3
T1158,2022-08-06,C2490,tablet,199.0,524.3066615827773,Credit Card,complete,False,False,2022,8
T1160,2023-07-06,C3916,Headphones,5.0,524.3066615827773,Credit Card,unkown,True,False,2023,7
T1166,2022-11-28,C3148,tablet,5.0,874.99,PayPal,completed,False,True,2022,11
T1167,2021-05-12,C738,Laptop,302.0,524.3066615827773,PayPal,unkown,False,False,2021,5
T1168,2020-04-14,C1757,smartphone,7.0,167.09525618883896,PayPal,unkown,True,False,2020,4
T1170,2024-06-21,C2882,smartphone,1.0,63.39092669648403,Credit Card,completed,True,True,2024,6
T1176,2020-10-17,C462,Laptop,5.0,734.917772046508,Cash,unkown,True,True,2020,10
T1178,2021-06-02,C2892,Laptop,4.0,573.8003543978122,Credit Card,unkown,True,True,2021,6
T1182,2022-02-01,C1619,tablet,8.0,504.1527029097964,PayPal,Pending,False,True,2022,2
T1185,2023-11-11,C3929,smartphone,298.0,524.3066615827773,PayPal,complete,False,False,2023,11
T1188,2023-12-01,C2254,tablet,2.0,411.04,Credit Card,complete,True,True,2023,12
T1189,2021-05-24,C1436,smartphone,1.0,747.8138460628422,PayPal ,unkown,True,False,2021,5
T1192,2022-09-29,C486,Coffee,9.0,637.5381177331046,Credit Card,unkown,True,True,2022,9
T1197,2022-05-17,C1060,Headphones,253.0,524.3066615827773,PayPal,completed,False,False,2022,5
T1203,2021-10-17,C3198,Laptop,2.0,557.0900956171542,Cash,unkown,True,True,2021,10
T1209,2022-10-30,C260,Headphones,5.0,524.3066615827773,PayPal,unkown,False,False,2022,10
T1212,2021-09-24,C3358,tablet,6.0,524.3066615827773,Credit Card,Completed,True,False,2021,9
T1217,2021-08-18,C3728,tablet,962.0,748.6631283204614,PayPal ,complete,False,False,2021,8
T1219,2021-02-13,C617,Headphones,10.0,524.3066615827773,PayPal ,complete,True,False,2021,2
T1220,2021-07-23,C272,tablet,672.0,317.8686732848864,Cash,unkown,False,False,2021,7
T1223,2022-12-07,C363,tablet,714.0,524.3066615827773,PayPal,complete,False,False,2022,12
T1224,2021-05-27,C2779,tablet,6.0,524.3066615827773,Cash,unkown,False,False,2021,5
T1230,2021-10-15,C4483,Laptop,10.0,409.36602196485165,Credit Card,completed,False,False,2021,10
T1243,2024-09-13,C1731,Coffee,7.0,524.3066615827773,PayPal ,Failed,True,False,2024,9
T1249,2020-09-19,C736,Headphones,100.0,945.465454747666,PayPal ,completed,False,True,2020,9
T1250,2024-12-17,C2069,Laptop,237.0,524.3066615827773,PayPal,completed,False,False,2024,12
T1258,2023-10-26,C152,Coffee,2.0,524.3066615827773,PayPal,complete,False,False,2023,10
T1260,2021-02-05,C2087,Laptop,9.0,524.3066615827773,Credit Card,complete,True,False,2021,2
T1261,2023-08-25,C1961,Coffee,8.0,869.507629946468,Cash,unkown,False,True,2023,8
T1267,2023-01-28,C4015,Coffee,5.0,294.74,PayPal,Completed,True,True,2023,1
T1271,2020-12-29,C152,smartphone,267.0,554.4977908849434,Credit Card,completed,False,True,2020,12
T1280,2023-11-28,C4564,Laptop,9.0,692.3768543797564,PayPal,Completed,False,True,2023,11
T1283,2023-11-19,C1223,Laptop,1.0,285.39208027429606,Cash,unkown,False,True,2023,11
T1284,2022-01-24,C3476,Laptop,1.0,853.495796271044,Cash,Pending,False,False,2022,1
T1290,2023-07-08,C2720,Laptop,1.0,524.3066615827773,Credit Card,Pending,True,False,2023,7
T1295,2022-12-27,C4689,Laptop,1.0,646.5578105575511,Credit Card,unkown,True,False,2022,12
T1296,2023-07-19,C2493,smartphone,597.0,524.3066615827773,PayPal ,Pending,False,False,2023,7
T1299,2021-06-28,C656,Headphones,8.0,104.30130292180336,PayPal,unkown,True,False,2021,6
T1303,2020-05-29,C3920,tablet,649.0,118.8084606516752,PayPal,unkown,False,True,2020,5
T1305,2021-10-18,C2760,smartphone,4.0,764.0853357892307,Credit Card,complete,True,True,2021,10
T1306,2024-08-22,C962,Laptop,1.0,524.3066615827773,PayPal,Completed,False,False,2024,8
T1311,2021-10-04,C1550,Laptop,10.0,673.0732626239276,Cash,Failed,False,False,2021,10
T1316,2023-05-12,C1417,Coffee,5.0,524.3066615827773,Credit Card,complete,True,False,2023,5
T1319,2023-06-13,C1557,tablet,566.0,524.3066615827773,Credit Card,complete,False,False,2023,6
T1323,2020-08-24,C618,Headphones,6.0,524.3066615827773,Credit Card,completed,True,False,2020,8
T1324,2022-09-12,C4463,Coffee,8.0,455.80931386856594,Credit Card,Failed,False,True,2022,9
T1333,2020-01-03,C4647,tablet,8.0,150.23870023433687,Credit Card,completed,False,True,2020,1
T1336,2020-11-17,C3965,tablet,8.0,524.3066615827773,Credit Card,Pending,False,False,2020,11
T1339,2023-03-04,C2014,Coffee,10.0,459.99270035143854,PayPal,unkown,True,False,2023,3
T1341,2024-03-12,C3636,tablet,746.0,58.33222530093326,PayPal ,unkown,False,True,2024,3
T1342,2020-01-25,C3281,Coffee,470.0,524.3066615827773,PayPal ,Pending,False,False,2020,1
T1343,2021-04-24,C692,smartphone,4.0,61.18313373372389,Credit Card,completed,False,False,2021,4
T1344,2022-12-10,C2451,Coffee,5.0,977.7935995787368,PayPal,complete,False,True,2022,12
T1346,2020-03-07,C3812,Laptop,888.0,97.37939718328744,Cash,Completed,False,True,2020,3
T1347,2022-02-26,C4293,tablet,3.0,524.3066615827773,Credit Card,completed,True,False,2022,2
T1354,2024-01-02,C3043,Laptop,2.0,860.175536718064,PayPal,Failed,True,False,2024,1
T1355,2024-07-03,C3036,tablet,5.0,668.3960820469829,Credit Card,completed,False,False,2024,7
T1370,2023-04-21,C2876,tablet,241.0,524.3066615827773,PayPal,complete,False,False,2023,4
T1374,2023-01-17,C3026,Headphones,9.0,524.3066615827773,PayPal,Pending,True,False,2023,1
T1375,2023-07-31,C3564,Headphones,1.0,748.813835595744,Credit Card,Pending,True,False,2023,7
T1378,2023-05-21,C2057,Laptop,2.0,567.1345418517861,Cash,Pending,False,True,2023,5
T1382,2022-11-20,C3676,smartphone,198.0,146.34,Cash,complete,False,True,2022,11
T1384,2023-11-09,C4762,tablet,901.0,381.27540850112416,PayPal,unkown,False,False,2023,11
T1395,2022-10-18,C1796,Laptop,302.0,524.3066615827773,Credit Card,completed,False,False,2022,10
T1397,2024-04-07,C907,smartphone,1.0,524.3066615827773,PayPal ,complete,True,False,2024,4
T1399,2020-09-18,C2223,Laptop,6.0,524.3066615827773,PayPal ,Pending,True,False,2020,9
T1405,2022-04-30,C3009,Laptop,8.0,524.3066615827773,PayPal,unkown,False,False,2022,4
T1406,2021-10-08,C2145,Headphones,8.0,507.2924170189846,Credit Card,Pending,False,True,2021,10
T1407,2023-12-17,C2261,Coffee,7.0,191.2827128662292,PayPal,Completed,True,False,2023,12
T1408,2022-07-11,C4160,smartphone,568.0,524.3066615827773,Credit Card,completed,False,False,2022,7
T1410,2020-03-04,C1979,Headphones,254.0,524.3066615827773,Cash,Pending,False,False,2020,3
T1418,2020-09-27,C1540,tablet,1.0,524.3066615827773,PayPal,completed,False,False,2020,9
T1426,2023-04-19,C1186,Laptop,784.0,686.1635309618728,Credit Card,Completed,False,True,2023,4
T1427,2021-07-01,C664,Laptop,8.0,470.9666581284629,Credit Card,complete,True,True,2021,7
T1428,2021-07-26,C4391,Coffee,2.0,408.3793168135306,Cash,Completed,True,False,2021,7
T1437,2022-08-29,C2581,Laptop,9.0,761.08,Credit Card,completed,False,False,2022,8
T1438,2022-07-13,C3065,smartphone,2.0,761.4154404703359,Credit Card,unkown,False,True,2022,7
T1439,2023-09-26,C2888,Laptop,9.0,751.4740091387858,Credit Card,completed,False,True,2023,9
T1440,2022-10-14,C2210,Headphones,242.0,815.6305493501177,Cash,Completed,False,False,2022,10
T1442,2021-03-13,C1882,Headphones,9.0,849.2728196419696,Cash,Completed,False,True,2021,3
T1446,2022-02-20,C2837,smartphone,2.0,524.3066615827773,Credit Card,Failed,False,False,2022,2
T1453,2023-04-20,C3123,smartphone,568.0,524.3066615827773,PayPal ,completed,False,False,2023,4
T1457,2023-02-25,C3758,smartphone,4.0,524.3066615827773,PayPal,Pending,True,False,2023,2
T1458,2020-12-08,C3261,Headphones,10.0,360.2395610881831,PayPal ,Completed,True,False,2020,12
T1471,2024-10-16,C1465,Coffee,3.0,78.58534558323566,PayPal ,Failed,False,False,2024,10
T1477,2024-01-11,C1540,smartphone,528.0,524.3066615827773,Credit Card,completed,False,False,2024,1
T1478,2021-11-23,C2449,Headphones,7.0,87.31899617933016,PayPal,completed,False,True,2021,11
T1479,2023-06-13,C2508,smartphone,6.0,214.77859749185012,Cash,Pending,False,False,2023,6
T1486,2024-06-14,C2814,Laptop,373.0,524.3066615827773,PayPal,Failed,False,False,2024,6
T1493,2021-02-25,C2879,smartphone,1.0,715.5081882159602,Credit Card,Pending,False,False,2021,2
T1494,2022-08-05,C4503,Coffee,164.0,524.3066615827773,PayPal,Pending,False,False,2022,8
T1504,2024-03-25,C4418,Laptop,2.0,524.3066615827773,PayPal,complete,True,False,2024,3
T1505,2024-11-12,C3427,tablet,195.0,524.3066615827773,Credit Card,Completed,False,False,2024,11
T1512,2020-09-03,C4838,tablet,886.0,524.3066615827773,PayPal ,unkown,False,False,2020,9
T1519,2023-11-16,C465,Laptop,7.0,369.6958578367209,PayPal ,unkown,True,True,2023,11
T1527,2023-12-03,C3846,Laptop,9.0,965.4949303818396,Credit Card,completed,True,False,2023,12
T1530,2024-07-01,C2292,tablet,1.0,455.18850714686505,Cash,complete,True,True,2024,7
T1533,2020-05-17,C4864,Headphones,444.0,725.4769105269866,Credit Card,completed,False,True,2020,5
T1539,2023-04-14,C1680,smartphone,387.0,524.3066615827773,PayPal,completed,False,False,2023,4
T1540,2025-01-16,C4478,Laptop,7.0,830.3126787160851,PayPal ,Pending,True,True,2025,1
T1541,2024-04-09,C4694,tablet,6.0,571.4295067160451,Credit Card,completed,False,False,2024,4
T1542,2023-01-25,C2990,smartphone,4.0,865.3625177677337,Credit Card,Failed,True,False,2023,1
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,PayPal ,Completed,False,False,2024,7
T1552,2021-07-15,C371,Headphones,1.0,956.3674921595403,Credit Card,Completed,True,False,2021,7
T1555,2023-02-21,C2869,Laptop,6.0,524.3066615827773,PayPal ,Completed,True,False,2023,2
T1561,2021-03-08,C3431,smartphone,128.0,524.3066615827773,Cash,completed,False,False,2021,3
T1562,2022-11-20,C4943,tablet,6.0,157.5602574543948,Cash,unkown,False,True,2022,11
T1564,2022-12-09,C1748,tablet,10.0,237.40946348775984,Credit Card,Failed,True,False,2022,12
T1566,2023-07-25,C2124,Laptop,1.0,524.3066615827773,PayPal ,unkown,True,False,2023,7
T1570,2020-11-16,C3922,Coffee,5.0,795.8106560140468,Credit Card,Completed,True,True,2020,11
T1571,2023-09-17,C4479,smartphone,693.0,705.5350508884405,Credit Card,Pending,False,True,2023,9
T1572,2022-11-11,C187,tablet,8.0,524.3066615827773,PayPal,complete,False,False,2022,11
T1578,2020-06-11,C4259,Coffee,7.0,152.59006690546914,Credit Card,Pending,False,True,2020,6
T1581,2023-11-20,C1421,smartphone,688.0,226.75037557318305,Cash,Completed,False,False,2023,11
T1583,2023-12-12,C1844,tablet,7.0,865.5067042073568,PayPal,Completed,True,True,2023,12
T1584,2024-11-10,C2422,Laptop,10.0,524.3066615827773,Credit Card,unkown,True,False,2024,11
T1585,2023-01-25,C2728,Laptop,2.0,355.0991395554669,PayPal,complete,False,True,2023,1
T1589,2024-12-15,C4976,Headphones,4.0,109.73694345271728,PayPal,Pending,False,False,2024,12
T1595,2020-08-18,C296,Laptop,367.0,762.177107585016,Credit Card,Pending,False,False,2020,8
T1601,2023-09-03,C1182,smartphone,8.0,512.8715471544062,Credit Card,Completed,False,True,2023,9
T1602,2023-05-04,C2861,Coffee,10.0,524.3066615827773,Credit Card,Pending,False,False,2023,5
T1603,2022-02-21,C2538,Coffee,6.0,811.4722307238061,Credit Card,completed,False,False,2022,2
T1604,2024-02-22,C217,Headphones,3.0,958.533499848309,PayPal,Failed,True,True,2024,2
T1606,2021-04-14,C3036,Headphones,5.0,524.3066615827773,PayPal,Pending,False,False,2021,4
T1607,2020-06-06,C3107,Coffee,4.0,247.74764502485996,Credit Card,Pending,False,True,2020,6
T21207,2022-06-21,C3644,Headphones,852.0,524.3066615827773,Cash,complete,False,False,2022,6
T1614,2021-10-09,C2889,Coffee,3.0,524.3066615827773,Credit Card,Completed,False,False,2021,10
T1624,2024-07-01,C508,Coffee,7.0,743.5578271274326,Cash,completed,True,False,2024,7
T1626,2023-07-25,C2032,Headphones,755.0,178.4,Cash,completed,False,False,2023,7
T1631,2024-01-15,C3428,smartphone,753.0,524.3066615827773,Cash,Pending,False,False,2024,1
T1632,2021-07-22,C4292,Laptop,141.0,466.9783888444815,PayPal ,complete,False,True,2021,7
T1634,2020-01-09,C3622,tablet,750.0,244.97059103409296,Credit Card,unkown,False,False,2020,1
T1635,2021-05-26,C1525,Coffee,611.0,907.4653801615603,Credit Card,Pending,False,True,2021,5
T1636,2023-07-04,C850,smartphone,2.0,234.6700718533367,PayPal ,unkown,True,True,2023,7
T1637,2024-01-12,C199,Coffee,727.0,765.1625216968708,Credit Card,completed,False,False,2024,1
T1638,2021-07-03,C034,Headphones,9.0,378.3559283878153,Credit Card,unkown,True,True,2021,7
T1640,2020-11-21,C2104,Laptop,583.0,282.8433936115524,PayPal ,Pending,False,True,2020,11
T1648,2022-07-07,C1487,smartphone,2.0,347.57666982633253,Credit Card,completed,True,False,2022,7
T1654,2023-08-27,C4844,Laptop,4.0,112.66481740880286,Credit Card,completed,True,False,2023,8
T1655,2022-08-28,C447,Laptop,397.0,978.1023095954228,Credit Card,Pending,False,False,2022,8
T1659,2020-07-06,C3348,smartphone,1.0,524.3066615827773,Credit Card,complete,True,False,2020,7
T1663,2024-12-24,C4268,smartphone,3.0,324.2270236462697,PayPal,Failed,False,False,2024,12
T1678,2024-06-03,C951,smartphone,125.0,524.3066615827773,Credit Card,Completed,False,False,2024,6
T1683,2021-04-06,C1092,Laptop,3.0,524.3066615827773,Credit Card,Failed,True,False,2021,4
T1684,2023-01-28,C899,Headphones,3.0,870.3749335541287,Credit Card,completed,False,False,2023,1
T1693,2021-11-16,C1427,Laptop,2.0,364.4127749217175,PayPal,unkown,False,True,2021,11
T1694,2023-01-20,C3040,Laptop,4.0,524.3066615827773,Cash,Completed,True,False,2023,1
T1700,2022-03-26,C4175,Headphones,2.0,433.9823668456939,PayPal,complete,False,False,2022,3
T1701,2020-06-03,C3104,Laptop,5.0,629.7607832196896,Credit Card,unkown,True,False,2020,6
T1702,2020-01-09,C2972,Laptop,6.0,902.7673941522156,Credit Card,Pending,False,False,2020,1
T1705,2020-06-02,C881,Coffee,7.0,524.3066615827773,PayPal,complete,False,False,2020,6
T1708,2022-05-29,C1628,Coffee,10.0,524.3066615827773,PayPal,Pending,False,False,2022,5
T1712,2021-01-02,C1520,tablet,2.0,515.57,Credit Card,unkown,False,True,2021,1
T1713,2024-05-22,C3243,Headphones,6.0,937.5550238398248,Credit Card,Completed,True,True,2024,5
T1716,2022-08-31,C1156,Laptop,6.0,291.83047367905067,PayPal,Completed,True,True,2022,8
T1718,2022-07-13,C147,Coffee,681.0,348.42752593331426,Credit Card,Pending,False,False,2022,7
T1719,2020-01-29,C2692,Laptop,4.0,227.39,PayPal,unkown,False,False,2020,1
T1726,2022-06-16,C2442,Laptop,1.0,191.33044351698084,PayPal,Completed,True,True,2022,6
T1727,2021-01-11,C2735,tablet,574.0,105.52785966081728,Credit Card,Failed,False,False,2021,1
T1732,2024-04-26,C3256,tablet,6.0,524.3066615827773,PayPal,Pending,False,False,2024,4
T1733,2022-06-16,C3525,Headphones,4.0,524.3066615827773,Credit Card,Failed,True,False,2022,6
T1738,2024-09-01,C2120,smartphone,8.0,524.3066615827773,Cash,unkown,False,False,2024,9
T1739,2022-06-26,C2381,Coffee,319.0,524.3066615827773,PayPal,completed,False,False,2022,6
T1744,2022-10-10,C2514,Headphones,6.0,326.95,Cash,completed,True,False,2022,10
T1745,2021-12-13,C846,tablet,5.0,466.63854958374793,PayPal ,complete,True,False,2021,12
T1746,2022-03-18,C2389,Laptop,6.0,524.3066615827773,Credit Card,Failed,True,False,2022,3
T1749,2021-06-17,C1524,smartphone,148.0,656.8161186346829,Credit Card,Completed,False,True,2021,6
T1751,2024-07-22,C1156,smartphone,886.0,524.3066615827773,Credit Card,Failed,False,False,2024,7
T1753,2020-06-11,C2540,tablet,1.0,694.7873934391732,Credit Card,complete,False,True,2020,6
T1754,2021-04-27,C683,tablet,364.0,506.5077417187663,PayPal,Pending,False,True,2021,4
T1759,2022-08-08,C1897,Headphones,472.0,628.0621905793098,Credit Card,Completed,False,True,2022,8
T1762,2024-08-20,C2106,Headphones,8.0,524.3066615827773,Credit Card,complete,False,False,2024,8
T1769,2020-02-08,C2507,tablet,4.0,111.46846395235696,Credit Card,Pending,False,True,2020,2
T1786,2023-10-17,C2626,Headphones,8.0,535.9152875577738,Credit Card,complete,False,True,2023,10
T1789,2023-04-11,C585,Coffee,815.0,821.541963905232,Credit Card,unkown,False,False,2023,4
T1790,2021-11-25,C3811,tablet,1.0,915.1160181597558,PayPal,Failed,True,True,2021,11
T1793,2024-02-20,C950,Laptop,683.0,898.49280005038,PayPal,unkown,False,False,2024,2
T1800,2020-12-13,C4013,smartphone,8.0,524.3066615827773,Credit Card,unkown,True,False,2020,12
T1803,2023-03-13,C4061,smartphone,468.0,695.2465984872855,PayPal ,complete,False,True,2023,3
T1815,2024-03-14,C3814,tablet,8.0,524.3066615827773,Cash,Failed,False,False,2024,3
